Internal ID,AdID PI,PI Purchased (Item PI),Market Channel,Ad ID,Media Agency,Origin,Order Week Monday,Order Date,Item,Kits,Value (Product + Shipping)
46476663,Bowflex Brand,Treadclimber,Electronic - UnSourced,CAM16616 DEGBFBHG,Internal,Web,7/31/2017,8/1/2017,10293 TRC Machine Mat,0,99.00
46476970,Bowflex Home Gyms,Bowflex Home Gyms,Online Search,CAM49655 SAWDOSG2GSL,TouchPoint Integrated Communications,Call Center Internal,7/31/2017,8/1/2017,100334 BFX XTREME 2SE HOME GYM,1,1399.00
46476970,Bowflex Home Gyms,Bowflex Home Gyms,Online Search,CAM49655 SAWDOSG2GSL,TouchPoint Integrated Communications,Call Center Internal,7/31/2017,8/1/2017,95146 BFX 310# Rod Upgrade,0,.00
46477425,Bowflex Brand,Bowflex Max Trainer,Electronic - UnSourced,CAM16616 DEGBFBHG,Internal,Web,7/31/2017,8/1/2017,100359 BFX MAX TRAINER M5,1,1449.00
46477574,Bowflex Max Trainer,Bowflex Max Trainer,Short Form,CAM51525 LAFFN60*M350STIC,TouchPoint Integrated Communications,Call Center Internal,7/31/2017,8/1/2017,100469 BFX Max Trainer M7,1,2099.00
46477574,Bowflex Max Trainer,Bowflex Max Trainer,Short Form,CAM51525 LAFFN60*M350STIC,TouchPoint Integrated Communications,Call Center Internal,7/31/2017,8/1/2017,IHA-100469 BOWFLEX MAX TRAINER M7 ASSEMBLY,0,169.00
46477574,Bowflex Max Trainer,Treadclimber,Short Form,CAM51525 LAFFN60*M350STIC,TouchPoint Integrated Communications,Call Center Internal,7/31/2017,8/1/2017,10293 TRC Machine Mat,0,.00
46477582,Bowflex Max Trainer,Bowflex Max Trainer,Online Display,CAM50256 DODG2EDL1,TouchPoint Integrated Communications,Web,7/31/2017,8/1/2017,100359 BFX MAX TRAINER M5,1,1749.00
46477682,Bowflex Brand,Bowflex Max Trainer,Electronic - UnSourced,CAM16616 DEGBFBHG,Internal,Web,7/31/2017,8/1/2017,100359 BFX MAX TRAINER M5,1,1749.00
46477988,Bowflex Max Trainer,Bowflex Max Trainer,Short Form,CAM51499 DISMN60*M350CTIC,TouchPoint Integrated Communications,Call Center Internal,7/31/2017,8/1/2017,100359 BFX MAX TRAINER M5,1,1549.00
46477988,Bowflex Max Trainer,Bowflex Max Trainer,Short Form,CAM51499 DISMN60*M350CTIC,TouchPoint Integrated Communications,Call Center Internal,7/31/2017,8/1/2017,IHA-100359 MAX TRAINER M5 Assembly,0,169.00
46477988,Bowflex Max Trainer,Bowflex Max Trainer,Short Form,CAM51499 DISMN60*M350CTIC,TouchPoint Integrated Communications,Call Center Internal,7/31/2017,8/1/2017,100359-PS5 M5 Protection Plan - 5 Years (90 Days),0,179.00
46478116,Bowflex Catalog,Results Treadmill,Electronic - UnSourced,CAM127 1800BOWFLEX_BFC,Internal,Call Center Internal,7/31/2017,8/1/2017,100507 BFX BXT216 Treadmill,0,1799.00
46478116,Bowflex Catalog,Bowflex Catalog,Electronic - UnSourced,CAM127 1800BOWFLEX_BFC,Internal,Call Center Internal,7/31/2017,8/1/2017,004-5563 Men's Weighted Vest,0,40.00
46478116,Bowflex Catalog,Bowflex Selecttech Dumbbells,Electronic - UnSourced,CAM127 1800BOWFLEX_BFC,Internal,Call Center Internal,7/31/2017,8/1/2017,100131 BFX 552 Dumbbell Kit,1,299.00
46478120,Bowflex Brand,Bowflex Max Trainer,Electronic - UnSourced,CAM16616 DEGBFBHG,Internal,Web,7/31/2017,8/1/2017,100359 BFX MAX TRAINER M5,1,1449.00
46478322,Results Treadmill,Results Treadmill,Un-Sourced,CAM50746 1800RESULTSTREADMILL,Internal,Call Center Internal,7/31/2017,8/1/2017,100501 BFX BXT116 Treadmill,0,1499.00
46478430,Bowflex Brand,Bowflex Max Trainer,Electronic - UnSourced,CAM16616 DEGBFBHG,Internal,Web,7/31/2017,8/1/2017,100359 BFX MAX TRAINER M5,1,1549.00
46478952,Bowflex Max Trainer,Bowflex Max Trainer,Online Shopping,CAM44887 dofg2efeed1,TouchPoint Integrated Communications,Web,7/31/2017,8/1/2017,100358 BFX MAX TRAINER M3,1,1049.00
46479053,Bowflex Max Trainer,Bowflex Max Trainer,Un-Sourced,CAM45327 1800MAXTRAINER,Internal,Call Center Internal,7/31/2017,8/1/2017,100469 BFX Max Trainer M7,1,1539.30
46479053,Bowflex Max Trainer,Treadclimber,Un-Sourced,CAM45327 1800MAXTRAINER,Internal,Call Center Internal,7/31/2017,8/1/2017,10293 TRC Machine Mat,0,69.30
46479379,Bowflex Brand,Bowflex Max Trainer,Electronic - UnSourced,CAM16616 DEGBFBHG,Internal,Web,7/31/2017,8/1/2017,100469 BFX Max Trainer M7,1,1999.00
46479379,Bowflex Brand,Treadclimber,Electronic - UnSourced,CAM16616 DEGBFBHG,Internal,Web,7/31/2017,8/1/2017,10293 TRC Machine Mat,0,.00
46479595,Bowflex Brand,Bowflex Selecttech Dumbbells,Electronic - UnSourced,CAM16616 DEGBFBHG,Internal,Web,7/31/2017,8/1/2017,710000 BFX 1090 Dumbbell Kit,1,549.00
46479595,Bowflex Brand,Bowflex Selecttech Dumbbells,Electronic - UnSourced,CAM16616 DEGBFBHG,Internal,Web,7/31/2017,8/1/2017,710000-PS2 BST1090 Protection Plan - 2 years (90 days),0,69.00
46479595,Bowflex Brand,Bowflex Selecttech Dumbbells,Electronic - UnSourced,CAM16616 DEGBFBHG,Internal,Web,7/31/2017,8/1/2017,100300 BFX SelectTech Stand,0,139.00
46479595,Bowflex Brand,Bowflex Selecttech Dumbbells,Electronic - UnSourced,CAM16616 DEGBFBHG,Internal,Web,7/31/2017,8/1/2017,100340 BFX 4.1 Bench,0,199.00
46479595,Bowflex Brand,Bowflex Home Gyms,Electronic - UnSourced,CAM16616 DEGBFBHG,Internal,Web,7/31/2017,8/1/2017,"10172 BFX 79x37"" Mat",0,99.00
46479795,Bowflex HVT,Bowflex HVT,Un-Sourced,CAM50745 1800HVT,Internal,Call Center Internal,7/31/2017,8/1/2017,100551 Bowflex HVT,1,1799.00
46479795,Bowflex HVT,Bowflex HVT,Un-Sourced,CAM50745 1800HVT,Internal,Call Center Internal,7/31/2017,8/1/2017,100551-PS5 HVT Protection Plan - 5 years (90 days),0,179.00
46479899,Bowflex Brand,Bowflex Max Trainer,Electronic - UnSourced,CAM49450 BOWWEB800,Internal,Call Center Internal,7/31/2017,8/1/2017,100358 BFX MAX TRAINER M3,1,1049.00
46479902,Bowflex Brand,Results Treadmill,Online Search,CAM31081 dosg2gl1,TouchPoint Integrated Communications,Web,7/31/2017,8/1/2017,100507 BFX BXT216 Treadmill,0,2048.00
46480009,Bowflex Brand,Bowflex Max Trainer,Electronic - UnSourced,CAM16616 DEGBFBHG,Internal,Web,7/31/2017,8/1/2017,100359 BFX MAX TRAINER M5,1,1449.00
46480210,Bowflex Brand,Bowflex Max Trainer,Electronic - UnSourced,CAM16616 DEGBFBHG,Internal,Web,7/31/2017,8/1/2017,100469 BFX Max Trainer M7,1,2349.00
46480315,Bowflex Home Gyms,Results Treadmill,Online Search,CAM49687 SAWDOSBIG,TouchPoint Integrated Communications,Call Center Internal,7/31/2017,8/1/2017,100507 BFX BXT216 Treadmill,0,1799.00
46480315,Bowflex Home Gyms,Results Treadmill,Online Search,CAM49687 SAWDOSBIG,TouchPoint Integrated Communications,Call Center Internal,7/31/2017,8/1/2017,100507-PS5 BXT 216 Protection Plan - 5 years (90 days),0,199.00
46480420,Bowflex Home Gyms,Bowflex Home Gyms,Online Shopping,CAM32062 dofg2gfeed1,TouchPoint Integrated Communications,Web,7/31/2017,8/1/2017,100334 BFX XTREME 2SE HOME GYM,1,1768.99
46480420,Bowflex Home Gyms,Bowflex Home Gyms,Online Shopping,CAM32062 dofg2gfeed1,TouchPoint Integrated Communications,Web,7/31/2017,8/1/2017,IHA-100334 Bowflex X2SE Home Gym Assembly,0,299.00
46480622,Bowflex Brand,Bowflex Home Gyms,Electronic - UnSourced,CAM16616 DEGBFBHG,Internal,Web,7/31/2017,8/1/2017,10071 Rod Pack  410# upgrade,0,109.99
46480726,Treadclimber,Bowflex Max Trainer,Online Search,CAM49424 DOSG2T,TouchPoint Integrated Communications,Call Center Internal,7/31/2017,8/1/2017,100469 BFX Max Trainer M7,1,1539.30
46480726,Treadclimber,Bowflex Max Trainer,Online Search,CAM49424 DOSG2T,TouchPoint Integrated Communications,Call Center Internal,7/31/2017,8/1/2017,100469-PS3 M7 Protection Plan - 3 Years (90 Days),0,159.00
46480726,Treadclimber,Bowflex Max Trainer,Online Search,CAM49424 DOSG2T,TouchPoint Integrated Communications,Call Center Internal,7/31/2017,8/1/2017,IHA-100469 BOWFLEX MAX TRAINER M7 ASSEMBLY,0,169.00
46480726,Treadclimber,Treadclimber,Online Search,CAM49424 DOSG2T,TouchPoint Integrated Communications,Call Center Internal,7/31/2017,8/1/2017,10293 TRC Machine Mat,0,69.30
46480829,Bowflex Max Trainer,Bowflex Max Trainer,Short Form,CAM51536 FOXNN60*M350STIC,TouchPoint Integrated Communications,Call Center Internal,7/31/2017,8/1/2017,100359 BFX MAX TRAINER M5,1,1549.00
46480837,Bowflex Max Trainer,Bowflex Max Trainer,Short Form,CAM51536 FOXNN60*M350STIC,TouchPoint Integrated Communications,Call Center Internal,7/31/2017,8/1/2017,100358 BFX MAX TRAINER M3,1,1049.00
46480837,Bowflex Max Trainer,Bowflex Max Trainer,Short Form,CAM51536 FOXNN60*M350STIC,TouchPoint Integrated Communications,Call Center Internal,7/31/2017,8/1/2017,100358-PS5 M3 Protection Plan - 5 years (90 Days),0,119.00
46480837,Bowflex Max Trainer,Bowflex Max Trainer,Short Form,CAM51536 FOXNN60*M350STIC,TouchPoint Integrated Communications,Call Center Internal,7/31/2017,8/1/2017,IHA-100358 MAX TRAINER M3 Assembly,0,169.00
46481042,Bowflex Max Trainer,Bowflex Max Trainer,Short Form,CAM51536 FOXNN60*M350STIC,TouchPoint Integrated Communications,Call Center Internal,7/31/2017,8/1/2017,100359 BFX MAX TRAINER M5,1,1449.00
46481043,Bowflex Brand,Bowflex Max Trainer,Electronic - UnSourced,CAM49450 BOWWEB800,Internal,Call Center Internal,7/31/2017,8/1/2017,100358-PS5 M3 Protection Plan - 5 years (90 Days),0,119.00
46481452,Bowflex Max Trainer,Bowflex Max Trainer,Online Search,CAM47150 DOSG2ESL9,TouchPoint Integrated Communications,Web,7/31/2017,8/1/2017,100469 BFX Max Trainer M7,1,1999.00
46481452,Bowflex Max Trainer,Bowflex Max Trainer,Online Search,CAM47150 DOSG2ESL9,TouchPoint Integrated Communications,Web,7/31/2017,8/1/2017,100469-PS5 M7 Protection Plan - 5 Years (90 Days),0,219.00
46481452,Bowflex Max Trainer,Treadclimber,Online Search,CAM47150 DOSG2ESL9,TouchPoint Integrated Communications,Web,7/31/2017,8/1/2017,10293 TRC Machine Mat,0,.00
46481452,Bowflex Max Trainer,Bowflex Max Trainer,Online Search,CAM47150 DOSG2ESL9,TouchPoint Integrated Communications,Web,7/31/2017,8/1/2017,IHA-100469 BOWFLEX MAX TRAINER M7 ASSEMBLY,0,169.00
46481556,Bowflex Brand,Bowflex Max Trainer,Electronic - UnSourced,CAM16616 DEGBFBHG,Internal,Web,7/31/2017,8/1/2017,100359 BFX MAX TRAINER M5,1,1449.00
46481556,Bowflex Brand,Treadclimber,Electronic - UnSourced,CAM16616 DEGBFBHG,Internal,Web,7/31/2017,8/1/2017,10293 TRC Machine Mat,0,99.00
46481660,Bowflex Max Trainer,Bowflex Max Trainer,Un-Sourced,CAM45327 1800MAXTRAINER,Internal,Call Center Internal,7/31/2017,8/1/2017,100359 BFX MAX TRAINER M5,1,1551.03
46481765,Bowflex HVT,Bowflex Max Trainer,Short Form,CAM51335 HERON120HVTL*TIC,TouchPoint Integrated Communications,Call Center Internal,7/31/2017,8/1/2017,100359 BFX MAX TRAINER M5,1,1449.00
46481765,Bowflex HVT,Bowflex Max Trainer,Short Form,CAM51335 HERON120HVTL*TIC,TouchPoint Integrated Communications,Call Center Internal,7/31/2017,8/1/2017,IHA-100359 MAX TRAINER M5 Assembly,0,169.00
46481765,Bowflex HVT,Treadclimber,Short Form,CAM51335 HERON120HVTL*TIC,TouchPoint Integrated Communications,Call Center Internal,7/31/2017,8/1/2017,10293 TRC Machine Mat,0,99.00
46481867,Bowflex Max Trainer,Bowflex Max Trainer,Un-Sourced,CAM45327 1800MAXTRAINER,Internal,Call Center Internal,7/31/2017,8/1/2017,100358 BFX MAX TRAINER M3,1,1049.00
46481968,Bowflex Brand,Bowflex Selecttech Dumbbells,Online Search,CAM39441 dosbigl1,TouchPoint Integrated Communications,Web,7/31/2017,8/1/2017,100131 BFX 552 Dumbbell Kit,1,299.00
46482269,Bowflex Max Trainer,Bowflex Max Trainer,Un-Sourced,CAM45327 1800MAXTRAINER,Internal,Call Center Internal,7/31/2017,8/1/2017,100358 BFX MAX TRAINER M3,1,1045.72
46482471,Bowflex Brand,Bowflex Max Trainer,Electronic - UnSourced,CAM49450 BOWWEB800,Internal,Call Center Internal,7/31/2017,8/1/2017,100469 BFX Max Trainer M7,1,2099.00
46482471,Bowflex Brand,Treadclimber,Electronic - UnSourced,CAM49450 BOWWEB800,Internal,Call Center Internal,7/31/2017,8/1/2017,10293 TRC Machine Mat,0,.00
46482472,Bowflex Brand,Bowflex Selecttech Dumbbells,Online Search,CAM31081 dosg2gl1,TouchPoint Integrated Communications,Web,7/31/2017,8/1/2017,100131 BFX 552 Dumbbell Kit,1,299.00
46482673,Bowflex Brand,Treadclimber,Electronic - UnSourced,CAM16616 DEGBFBHG,Internal,Web,7/31/2017,8/1/2017,002-4640 Complete Yoga & Pilate Workout,0,75.99
46482973,Bowflex Max Trainer,Bowflex Max Trainer,Online Search,CAM45730 DOSG2ESL7,TouchPoint Integrated Communications,Web,7/31/2017,8/1/2017,100359 BFX MAX TRAINER M5,1,1749.00
46483474,Bowflex Brand,Bowflex HVT,Electronic - UnSourced,CAM16616 DEGBFBHG,Internal,Web,7/31/2017,8/1/2017,100551 Bowflex HVT,1,1799.00
46483574,Bowflex Brand,Results Treadmill,Un-Sourced,CAM49456 BCARECREDIT,Internal,Call Center Internal,7/31/2017,8/1/2017,100507 BFX BXT216 Treadmill,0,2048.00
46483574,Bowflex Brand,,Un-Sourced,CAM49456 BCARECREDIT,Internal,Call Center Internal,7/31/2017,8/1/2017,CARDIO-IHAHA Cardio Haul Away,0,99.00
46483779,Bowflex Home Gyms,Bowflex Max Trainer,Un-Sourced,CAM28157 SALESFOLLOWUP,Internal,Call Center Internal,7/31/2017,8/1/2017,100469 BFX Max Trainer M7,1,1999.00
46483779,Bowflex Home Gyms,Bowflex Max Trainer,Un-Sourced,CAM28157 SALESFOLLOWUP,Internal,Call Center Internal,7/31/2017,8/1/2017,100469-PS5 M7 Protection Plan - 5 Years (90 Days),0,219.00
46483779,Bowflex Home Gyms,Bowflex Max Trainer,Un-Sourced,CAM28157 SALESFOLLOWUP,Internal,Call Center Internal,7/31/2017,8/1/2017,IHA-100469 BOWFLEX MAX TRAINER M7 ASSEMBLY,0,169.00
46483779,Bowflex Home Gyms,Treadclimber,Un-Sourced,CAM28157 SALESFOLLOWUP,Internal,Call Center Internal,7/31/2017,8/1/2017,10293 TRC Machine Mat,0,.00
46483881,Bowflex Max Trainer,Bowflex Max Trainer,Online Search,CAM44497 dosg2esl1,TouchPoint Integrated Communications,Web,7/31/2017,8/1/2017,100469 BFX Max Trainer M7,1,1999.00
46483881,Bowflex Max Trainer,Treadclimber,Online Search,CAM44497 dosg2esl1,TouchPoint Integrated Communications,Web,7/31/2017,8/1/2017,10293 TRC Machine Mat,0,.00
46483981,Bowflex Max Trainer,Bowflex Max Trainer,Online Social,CAM45898 DOXFBERESPONSE,Internal,Call Center Internal,7/31/2017,8/1/2017,100359 BFX MAX TRAINER M5,1,1119.30
46483981,Bowflex Max Trainer,Bowflex Max Trainer,Online Social,CAM45898 DOXFBERESPONSE,Internal,Call Center Internal,7/31/2017,8/1/2017,100359-PS5 M5 Protection Plan - 5 Years (90 Days),0,179.00
46483981,Bowflex Max Trainer,Treadclimber,Online Social,CAM45898 DOXFBERESPONSE,Internal,Call Center Internal,7/31/2017,8/1/2017,10293 TRC Machine Mat,0,69.30
46484583,Bowflex Brand,Bowflex Max Trainer,Electronic - UnSourced,CAM16616 DEGBFBHG,Internal,Web,7/31/2017,8/1/2017,100469 BFX Max Trainer M7,1,1999.00
46484583,Bowflex Brand,Treadclimber,Electronic - UnSourced,CAM16616 DEGBFBHG,Internal,Web,7/31/2017,8/1/2017,10293 TRC Machine Mat,0,.00
46484583,Bowflex Brand,Bowflex Max Trainer,Electronic - UnSourced,CAM16616 DEGBFBHG,Internal,Web,7/31/2017,8/1/2017,IHA-100469 BOWFLEX MAX TRAINER M7 ASSEMBLY,0,169.00
46484883,Bowflex Brand,Bowflex Max Trainer,Electronic - UnSourced,CAM49450 BOWWEB800,Internal,Call Center Internal,7/31/2017,8/1/2017,100359 BFX MAX TRAINER M5,1,1449.00
46484884,Bowflex Brand,Bowflex Max Trainer,Electronic - UnSourced,CAM16616 DEGBFBHG,Internal,Web,7/31/2017,8/1/2017,100469 BFX Max Trainer M7,1,2099.00
46484884,Bowflex Brand,Treadclimber,Electronic - UnSourced,CAM16616 DEGBFBHG,Internal,Web,7/31/2017,8/1/2017,10293 TRC Machine Mat,0,.00
46484884,Bowflex Brand,Treadclimber,Electronic - UnSourced,CAM16616 DEGBFBHG,Internal,Web,7/31/2017,8/1/2017,10293 TRC Machine Mat,0,.00
46484884,Bowflex Brand,Bowflex Max Trainer,Electronic - UnSourced,CAM16616 DEGBFBHG,Internal,Web,7/31/2017,8/1/2017,IHA-100469 BOWFLEX MAX TRAINER M7 ASSEMBLY,0,169.00
46484984,Bowflex Max Trainer,Bowflex Max Trainer,Online Search,CAM44497 dosg2esl1,TouchPoint Integrated Communications,Web,7/31/2017,8/1/2017,100359 BFX MAX TRAINER M5,1,1549.00
46485184,Bowflex Max Trainer,Bowflex Max Trainer,Online Shopping,CAM44887 dofg2efeed1,TouchPoint Integrated Communications,Web,7/31/2017,8/1/2017,100359 BFX MAX TRAINER M5,1,1449.00
46485184,Bowflex Max Trainer,Bowflex Max Trainer,Online Shopping,CAM44887 dofg2efeed1,TouchPoint Integrated Communications,Web,7/31/2017,8/1/2017,100359-PS5 M5 Protection Plan - 5 Years (90 Days),0,179.00
46485284,Bowflex Brand,Bowflex Selecttech Dumbbells,Online Search,CAM31081 dosg2gl1,TouchPoint Integrated Communications,Web,7/31/2017,8/1/2017,100405 BFX SELECTTECH 560 DUMBBELL KIT,1,355.38
46485284,Bowflex Brand,Bowflex Selecttech Dumbbells,Online Search,CAM31081 dosg2gl1,TouchPoint Integrated Communications,Web,7/31/2017,8/1/2017,100340 BFX 4.1 Bench,0,139.30
46485284,Bowflex Brand,Bowflex Selecttech Dumbbells,Online Search,CAM31081 dosg2gl1,TouchPoint Integrated Communications,Web,7/31/2017,8/1/2017,100406 BFX SELECTTECH 560 STAND,0,104.30
46485384,Bowflex Brand,Bowflex Revolution,Online Search,CAM37116 dosg2gsl26,TouchPoint Integrated Communications,Web,7/31/2017,8/1/2017,160000 BFX Revolution,1,2799.00
46485384,Bowflex Brand,Bowflex Home Gyms,Online Search,CAM37116 dosg2gsl26,TouchPoint Integrated Communications,Web,7/31/2017,8/1/2017,"000-3667 BFX Machine Mat 37.5 x 95.5""",0,.00
46485384,Bowflex Brand,Bowflex Revolution,Online Search,CAM37116 dosg2gsl26,TouchPoint Integrated Communications,Web,7/31/2017,8/1/2017,IHA-160000 Revolution Assembly,0,299.00
46485485,Bowflex Max Trainer,Bowflex Max Trainer,Online Shopping,CAM44887 dofg2efeed1,TouchPoint Integrated Communications,Web,7/31/2017,8/1/2017,100359 BFX MAX TRAINER M5,1,1549.00
46485486,Bowflex Brand,Bowflex Max Trainer,Online Search,CAM31081 dosg2gl1,TouchPoint Integrated Communications,Web,7/31/2017,8/1/2017,100359 BFX MAX TRAINER M5,1,1449.00
46485585,Bowflex Max Trainer,Bowflex Max Trainer,Online Search,CAM44497 dosg2esl1,TouchPoint Integrated Communications,Web,7/31/2017,8/1/2017,100358 BFX MAX TRAINER M3,1,1049.00
46485585,Bowflex Max Trainer,Bowflex Max Trainer,Online Search,CAM44497 dosg2esl1,TouchPoint Integrated Communications,Web,7/31/2017,8/1/2017,100358-PS3 M3 Protection Plan - 3 years (90 Days),0,89.00
46485685,Bowflex Brand,Bowflex Max Trainer,Electronic - UnSourced,CAM16616 DEGBFBHG,Internal,Web,7/31/2017,8/1/2017,100359 BFX MAX TRAINER M5,1,1549.00
46485685,Bowflex Brand,Bowflex Max Trainer,Electronic - UnSourced,CAM16616 DEGBFBHG,Internal,Web,7/31/2017,8/1/2017,IHA-100359 MAX TRAINER M5 Assembly,0,169.00
46485885,Bowflex Max Trainer,Bowflex Max Trainer,Online Search,CAM44497 dosg2esl1,TouchPoint Integrated Communications,Web,7/31/2017,8/1/2017,100359 BFX MAX TRAINER M5,1,1449.00
46485885,Bowflex Max Trainer,Bowflex Max Trainer,Online Search,CAM44497 dosg2esl1,TouchPoint Integrated Communications,Web,7/31/2017,8/1/2017,IHA-100359 MAX TRAINER M5 Assembly,0,169.00
46486087,Bowflex Brand,Bowflex Max Trainer,Electronic - UnSourced,CAM16616 DEGBFBHG,Internal,Web,7/31/2017,8/1/2017,100359 BFX MAX TRAINER M5,1,1449.00
46486187,Bowflex Brand,Bowflex Max Trainer,Online Search,CAM31081 dosg2gl1,TouchPoint Integrated Communications,Web,7/31/2017,8/1/2017,100469 BFX Max Trainer M7,1,1999.00
46486187,Bowflex Brand,Treadclimber,Online Search,CAM31081 dosg2gl1,TouchPoint Integrated Communications,Web,7/31/2017,8/1/2017,10293 TRC Machine Mat,0,.00
46486287,Bowflex Max Trainer,Bowflex Max Trainer,Short Form,CAM51536 FOXNN60*M350STIC,TouchPoint Integrated Communications,Call Center Internal,7/31/2017,8/1/2017,100359 BFX MAX TRAINER M5,1,1549.00
46486287,Bowflex Max Trainer,Bowflex Max Trainer,Short Form,CAM51536 FOXNN60*M350STIC,TouchPoint Integrated Communications,Call Center Internal,7/31/2017,8/1/2017,100359-PS3 M5 Protection Plan - 3 Years (90 Days),0,139.00
46486288,Bowflex Max Trainer,Bowflex Max Trainer,Online Shopping,CAM44887 dofg2efeed1,TouchPoint Integrated Communications,Web,7/31/2017,8/1/2017,100469 BFX Max Trainer M7,1,1999.00
46486288,Bowflex Max Trainer,Treadclimber,Online Shopping,CAM44887 dofg2efeed1,TouchPoint Integrated Communications,Web,7/31/2017,8/1/2017,10293 TRC Machine Mat,0,.00
46486388,Bowflex Max Trainer,Bowflex Max Trainer,Online Shopping,CAM44887 dofg2efeed1,TouchPoint Integrated Communications,Web,7/31/2017,8/1/2017,100469 BFX Max Trainer M7,1,1999.00
46486388,Bowflex Max Trainer,Treadclimber,Online Shopping,CAM44887 dofg2efeed1,TouchPoint Integrated Communications,Web,7/31/2017,8/1/2017,10293 TRC Machine Mat,0,.00
46486388,Bowflex Max Trainer,Bowflex Max Trainer,Online Shopping,CAM44887 dofg2efeed1,TouchPoint Integrated Communications,Web,7/31/2017,8/1/2017,IHA-100469 BOWFLEX MAX TRAINER M7 ASSEMBLY,0,169.00
46486390,Bowflex Max Trainer,Bowflex Max Trainer,Electronic - Short Form,CAM45798 DSEESF14H,TouchPoint Integrated Communications,Web,7/31/2017,8/1/2017,100469 BFX Max Trainer M7,1,2099.00
46486390,Bowflex Max Trainer,Bowflex Max Trainer,Electronic - Short Form,CAM45798 DSEESF14H,TouchPoint Integrated Communications,Web,7/31/2017,8/1/2017,100469-PS5 M7 Protection Plan - 5 Years (90 Days),0,219.00
46486390,Bowflex Max Trainer,Treadclimber,Electronic - Short Form,CAM45798 DSEESF14H,TouchPoint Integrated Communications,Web,7/31/2017,8/1/2017,10293 TRC Machine Mat,0,.00
46486488,Bowflex Brand,Bowflex Max Trainer,Online Search,CAM31081 dosg2gl1,TouchPoint Integrated Communications,Web,7/31/2017,8/1/2017,100359 BFX MAX TRAINER M5,1,1449.00
46486488,Bowflex Brand,Treadclimber,Online Search,CAM31081 dosg2gl1,TouchPoint Integrated Communications,Web,7/31/2017,8/1/2017,10293 TRC Machine Mat,0,99.00
46486488,Bowflex Brand,Bowflex Max Trainer,Online Search,CAM31081 dosg2gl1,TouchPoint Integrated Communications,Web,7/31/2017,8/1/2017,IHA-100359 MAX TRAINER M5 Assembly,0,169.00
46486788,Bowflex Max Trainer,Bowflex Max Trainer,Short Form,CAM51581 BBCAN60*M350CTIC,TouchPoint Integrated Communications,Call Center Internal,7/31/2017,8/1/2017,100469 BFX Max Trainer M7,1,2099.00
46486788,Bowflex Max Trainer,Treadclimber,Short Form,CAM51581 BBCAN60*M350CTIC,TouchPoint Integrated Communications,Call Center Internal,7/31/2017,8/1/2017,10293 TRC Machine Mat,0,.00
