Product Interest,Market Channel,Ad ID,Origin,Order Week Monday,Order Date,# of Kits,Value (Product + Shipping)
Bowflex Max Trainer,Electronic - Short Form,CAM45798 DSEESF14H,Web,5/4/2015,5/5/2015,2,3198.00
Bowflex Max Trainer,Online Search,CAM47150 DOSG2ESL9,Web,5/4/2015,5/5/2015,3,4796.99
Bowflex Max Trainer,Online Search,CAM47152 DOSBIESL8,Web,5/4/2015,5/5/2015,2,2698.00
Bowflex Max Trainer,Online Display,CAM47251 DODCTOEDL2,Web,5/4/2015,5/5/2015,4,5796.00
Bowflex Max Trainer,Online Search,CAM44230 SAWDOSG2E,Call Center Internal,5/4/2015,5/6/2015,5,7195.00
Bowflex Max Trainer,Electronic - UnSourced,CAM44236 SAWMAX,Call Center Internal,5/4/2015,5/6/2015,4,3946.00
Bowflex Max Trainer,Electronic - UnSourced,CAM44626 1800BOWFLEX_BMT,Call Center Internal,5/4/2015,5/6/2015,6,8394.00
Bowflex Max Trainer,Online Shopping,CAM45043 SAWDOFG2E,Call Center Internal,5/4/2015,5/6/2015,3,4797.00
Bowflex Max Trainer,Un-Sourced,CAM45327 1800MAXTRAINER,Call Center Internal,5/4/2015,5/6/2015,12,17488.00
Bowflex Max Trainer,Short Form,CAM47198 ION*N120HAMBYTIC,Call Center Internal,5/4/2015,5/6/2015,1,1599.00
Bowflex Max Trainer,Electronic - Short Form,CAM44187 dseesf14c,Web,5/4/2015,5/6/2015,1,1099.00
Bowflex Max Trainer,Online Search,CAM44429 dosbiesl1,Web,5/4/2015,5/6/2015,5,7495.00
Bowflex Max Trainer,Electronic - UnSourced,CAM44433 dege1sitemx,Web,5/4/2015,5/6/2015,7,7584.90
Bowflex Max Trainer,Online Search,CAM44435 dosg2egl1mx,Web,5/4/2015,5/6/2015,4,5796.00
Bowflex Max Trainer,Online Search,CAM44497 dosg2esl1,Web,5/4/2015,5/6/2015,8,10317.94
Bowflex Max Trainer,Online Search,CAM44520 dosbiegl1mx,Web,5/4/2015,5/6/2015,3,4797.00
Bowflex Max Trainer,Online Search,CAM44560 dosg2esl5,Web,5/4/2015,5/6/2015,1,1099.00
Bowflex Max Trainer,Online Shopping,CAM44887 dofg2efeed1,Web,5/4/2015,5/6/2015,8,11241.99
Bowflex Max Trainer,Online Shopping,CAM44937 dofszefeed1,Web,5/4/2015,5/6/2015,1,999.00
Bowflex Max Trainer,Online Search,CAM44952 dosbieml1,Web,5/4/2015,5/6/2015,1,1749.00
Bowflex Max Trainer,Online Search,CAM45009 dosg2eml1,Web,5/4/2015,5/6/2015,2,3198.00
Bowflex Max Trainer,Online Search,CAM45729 DOSG2ESL6,Web,5/4/2015,5/6/2015,1,1099.00
Bowflex Max Trainer,Online Search,CAM45730 DOSG2ESL7,Web,5/4/2015,5/6/2015,2,3498.00
Bowflex Max Trainer,Electronic - Short Form,CAM45797 DSEESF14G,Web,5/4/2015,5/6/2015,1,1499.00
Bowflex Max Trainer,Online Search,CAM47150 DOSG2ESL9,Web,5/4/2015,5/6/2015,4,6196.00
Bowflex Max Trainer,Online Search,CAM47151 DOSG2EML2,Web,5/4/2015,5/6/2015,4,4846.00
Bowflex Max Trainer,Online Search,CAM44230 SAWDOSG2E,Call Center Internal,5/4/2015,5/7/2015,2,3098.00
Bowflex Max Trainer,Electronic - UnSourced,CAM44236 SAWMAX,Call Center Internal,5/4/2015,5/7/2015,5,7095.00
Bowflex Max Trainer,Electronic - UnSourced,CAM44626 1800BOWFLEX_BMT,Call Center Internal,5/4/2015,5/7/2015,7,9993.00
Bowflex Max Trainer,Online Shopping,CAM45043 SAWDOFG2E,Call Center Internal,5/4/2015,5/7/2015,1,1499.00
Bowflex Max Trainer,Un-Sourced,CAM45327 1800MAXTRAINER,Call Center Internal,5/4/2015,5/7/2015,10,14190.00
Bowflex Max Trainer,Online Display,CAM47239 SAWDODCTOE,Call Center Internal,5/4/2015,5/7/2015,1,1599.00
Bowflex Max Trainer,Online Search,CAM44230 SAWDOSG2E,Third Party Call Center - Evolve,5/4/2015,5/7/2015,1,999.00
Bowflex Max Trainer,Electronic - UnSourced,CAM44236 SAWMAX,Third Party Call Center - Evolve,5/4/2015,5/7/2015,2,2898.00
Bowflex Max Trainer,Electronic - Short Form,CAM44172 dseesf14a,Web,5/4/2015,5/7/2015,3,3022.94
Bowflex Max Trainer,Online Search,CAM44429 dosbiesl1,Web,5/4/2015,5/7/2015,7,10743.00
Bowflex Max Trainer,Electronic - UnSourced,CAM44433 dege1sitemx,Web,5/4/2015,5/7/2015,13,19187.00
Bowflex Max Trainer,Online Search,CAM44435 dosg2egl1mx,Web,5/4/2015,5/7/2015,3,4947.00
Bowflex Max Trainer,Online Search,CAM44497 dosg2esl1,Web,5/4/2015,5/7/2015,7,8493.00
Bowflex Max Trainer,Online Search,CAM44520 dosbiegl1mx,Web,5/4/2015,5/7/2015,3,4346.00
Bowflex Max Trainer,Online Search,CAM44551 dosg2esl4,Web,5/4/2015,5/7/2015,1,1599.00
Bowflex Max Trainer,Online Search,CAM44560 dosg2esl5,Web,5/4/2015,5/7/2015,1,1599.00
Bowflex Max Trainer,Online Shopping,CAM44887 dofg2efeed1,Web,5/4/2015,5/7/2015,9,9652.90
Bowflex Max Trainer,Online Search,CAM45730 DOSG2ESL7,Web,5/4/2015,5/7/2015,1,1599.00
Bowflex Max Trainer,Online Search,CAM45731 DOSBIESL6,Web,5/4/2015,5/7/2015,2,1998.00
Bowflex Max Trainer,Online Display,CAM45736 DODRFEDL3,Web,5/4/2015,5/7/2015,1,1749.00
Bowflex Max Trainer,Online Search,CAM47150 DOSG2ESL9,Web,5/4/2015,5/7/2015,1,1599.00
Bowflex Max Trainer,Online Search,CAM47151 DOSG2EML2,Web,5/4/2015,5/7/2015,1,1599.00
Bowflex Max Trainer,Online Search,CAM47152 DOSBIESL8,Web,5/4/2015,5/7/2015,1,1599.00
Bowflex Max Trainer,Online Display,CAM47251 DODCTOEDL2,Web,5/4/2015,5/7/2015,2,3098.00
Bowflex Max Trainer,Online Search,CAM44230 SAWDOSG2E,Call Center Internal,5/4/2015,5/8/2015,2,3048.00
Bowflex Max Trainer,Electronic - UnSourced,CAM44236 SAWMAX,Call Center Internal,5/4/2015,5/8/2015,6,7994.00
Bowflex Max Trainer,Online Search,CAM44428 SAWDOSG2EMOBILE,Call Center Internal,5/4/2015,5/8/2015,1,1499.00
Bowflex Max Trainer,Electronic - UnSourced,CAM44433 dege1sitemx,Call Center Internal,5/4/2015,5/8/2015,1,1499.00
Bowflex Max Trainer,Electronic - UnSourced,CAM44626 1800BOWFLEX_BMT,Call Center Internal,5/4/2015,5/8/2015,10,15040.00
Bowflex Max Trainer,Online Shopping,CAM45043 SAWDOFG2E,Call Center Internal,5/4/2015,5/8/2015,2,3098.00
Bowflex Max Trainer,Un-Sourced,CAM45327 1800MAXTRAINER,Call Center Internal,5/4/2015,5/8/2015,8,12492.00
Bowflex Max Trainer,Short Form,CAM46705 AMC*N60*NYMAXTIC,Call Center Internal,5/4/2015,5/8/2015,1,1599.00
Bowflex Max Trainer,Electronic - Short Form,CAM44172 dseesf14a,Web,5/4/2015,5/8/2015,2,1528.90
Bowflex Max Trainer,Online Search,CAM44429 dosbiesl1,Web,5/4/2015,5/8/2015,6,7994.00
Bowflex Max Trainer,Electronic - UnSourced,CAM44433 dege1sitemx,Web,5/4/2015,5/8/2015,16,23033.00
Bowflex Max Trainer,Online Search,CAM44435 dosg2egl1mx,Web,5/4/2015,5/8/2015,5,7395.00
Bowflex Max Trainer,Online Search,CAM44497 dosg2esl1,Web,5/4/2015,5/8/2015,6,9744.00
Bowflex Max Trainer,Online Search,CAM44520 dosbiegl1mx,Web,5/4/2015,5/8/2015,4,5896.00
Bowflex Max Trainer,Online Shopping,CAM44887 dofg2efeed1,Web,5/4/2015,5/8/2015,13,16843.90
Bowflex Max Trainer,Online Search,CAM45729 DOSG2ESL6,Web,5/4/2015,5/8/2015,2,3198.00
Bowflex Max Trainer,Online Search,CAM45730 DOSG2ESL7,Web,5/4/2015,5/8/2015,1,1599.00
Bowflex Max Trainer,Online Search,CAM47150 DOSG2ESL9,Web,5/4/2015,5/8/2015,1,1599.00
Bowflex Max Trainer,Online Search,CAM47151 DOSG2EML2,Web,5/4/2015,5/8/2015,1,1099.00
Bowflex Max Trainer,Online Search,CAM47153 DOSBIEML2,Web,5/4/2015,5/8/2015,1,1499.00
Bowflex Max Trainer,Online Display,CAM47251 DODCTOEDL2,Web,5/4/2015,5/8/2015,3,4947.00
Bowflex Max Trainer,Online Search,CAM44230 SAWDOSG2E,Call Center Internal,5/4/2015,5/9/2015,3,3797.00
Bowflex Max Trainer,Electronic - UnSourced,CAM44236 SAWMAX,Call Center Internal,5/4/2015,5/9/2015,7,9743.00
Bowflex Max Trainer,Online Search,CAM44497 dosg2esl1,Call Center Internal,5/4/2015,5/9/2015,1,1499.00
Bowflex Max Trainer,Electronic - UnSourced,CAM44626 1800BOWFLEX_BMT,Call Center Internal,5/4/2015,5/9/2015,5,7395.00
Bowflex Max Trainer,Online Shopping,CAM45043 SAWDOFG2E,Call Center Internal,5/4/2015,5/9/2015,2,2998.00
Bowflex Max Trainer,Un-Sourced,CAM45327 1800MAXTRAINER,Call Center Internal,5/4/2015,5/9/2015,9,13591.00
Bowflex Max Trainer,Short Form,CAM45600 HIS2N180BFMAXTIC,Call Center Internal,5/4/2015,5/9/2015,1,1499.00
Bowflex Max Trainer,Short Form,CAM47192 SUNDN120HAMBYTIC,Call Center Internal,5/4/2015,5/9/2015,1,1599.00
Bowflex Max Trainer,Short Form,CAM47363 VEL*N180HAMF*TIC,Call Center Internal,5/4/2015,5/9/2015,1,1599.00
Bowflex Max Trainer,Electronic - Short Form,CAM44172 dseesf14a,Web,5/4/2015,5/9/2015,4,5996.00
Bowflex Max Trainer,Electronic - Short Form,CAM44191 dseesf14d,Web,5/4/2015,5/9/2015,1,1499.00
Bowflex Max Trainer,Online Search,CAM44429 dosbiesl1,Web,5/4/2015,5/9/2015,6,8644.00
Bowflex Max Trainer,Electronic - UnSourced,CAM44433 dege1sitemx,Web,5/4/2015,5/9/2015,16,23384.00
Bowflex Max Trainer,Online Search,CAM44435 dosg2egl1mx,Web,5/4/2015,5/9/2015,5,7995.00
Bowflex Max Trainer,Online Search,CAM44497 dosg2esl1,Web,5/4/2015,5/9/2015,8,11742.00
Bowflex Max Trainer,Online Search,CAM44520 dosbiegl1mx,Web,5/4/2015,5/9/2015,3,4197.00
Bowflex Max Trainer,Online Search,CAM44551 dosg2esl4,Web,5/4/2015,5/9/2015,1,1099.00
Bowflex Max Trainer,Online Shopping,CAM44887 dofg2efeed1,Web,5/4/2015,5/9/2015,6,9094.00
Bowflex Max Trainer,Online Search,CAM45009 dosg2eml1,Web,5/4/2015,5/9/2015,2,2098.00
Bowflex Max Trainer,Online Search,CAM47153 DOSBIEML2,Web,5/4/2015,5/9/2015,1,1599.00
Bowflex Max Trainer,Online Search,CAM44230 SAWDOSG2E,Call Center Internal,5/4/2015,5/10/2015,4,5195.00
Bowflex Max Trainer,Electronic - UnSourced,CAM44236 SAWMAX,Call Center Internal,5/4/2015,5/10/2015,1,1099.00
Bowflex Max Trainer,Short Form,CAM44491 VEL*N120BFMAXTIC,Call Center Internal,5/4/2015,5/10/2015,1,1099.00
Bowflex Max Trainer,Electronic - UnSourced,CAM44626 1800BOWFLEX_BMT,Call Center Internal,5/4/2015,5/10/2015,2,3198.00
Bowflex Max Trainer,Un-Sourced,CAM45327 1800MAXTRAINER,Call Center Internal,5/4/2015,5/10/2015,6,6616.00
Bowflex Max Trainer,Online Search,CAM44223 SAWDOSBIE,Third Party Call Center - Evolve,5/4/2015,5/10/2015,1,1449.00
Bowflex Max Trainer,Electronic - UnSourced,CAM44236 SAWMAX,Third Party Call Center - Evolve,5/4/2015,5/10/2015,1,1599.00
Bowflex Max Trainer,Short Form,CAM47196 ESQ*N120HAMBYTIC,Third Party Call Center - Evolve,5/4/2015,5/10/2015,1,1848.00
Bowflex Max Trainer,Electronic - Short Form,CAM44172 dseesf14a,Web,5/4/2015,5/10/2015,1,1749.00
Bowflex Max Trainer,Electronic - Short Form,CAM44187 dseesf14c,Web,5/4/2015,5/10/2015,1,1499.00
Bowflex Max Trainer,Online Search,CAM44429 dosbiesl1,Web,5/4/2015,5/10/2015,3,3797.00
Bowflex Max Trainer,Electronic - UnSourced,CAM44433 dege1sitemx,Web,5/4/2015,5/10/2015,22,28550.85
Bowflex Max Trainer,Online Search,CAM44435 dosg2egl1mx,Web,5/4/2015,5/10/2015,11,16639.00
Bowflex Max Trainer,Online Search,CAM44497 dosg2esl1,Web,5/4/2015,5/10/2015,7,11243.00
Bowflex Max Trainer,Online Search,CAM44520 dosbiegl1mx,Web,5/4/2015,5/10/2015,1,1599.00
Bowflex Max Trainer,Online Search,CAM44543 dosbiesl3,Web,5/4/2015,5/10/2015,2,2698.00
Bowflex Max Trainer,Online Shopping,CAM44887 dofg2efeed1,Web,5/4/2015,5/10/2015,13,19837.00
Bowflex Max Trainer,Online Shopping,CAM44897 dofpgefeed1,Web,5/4/2015,5/10/2015,1,1099.00
Bowflex Max Trainer,Online Search,CAM44952 dosbieml1,Web,5/4/2015,5/10/2015,2,3198.00
Bowflex Max Trainer,Online Search,CAM45009 dosg2eml1,Web,5/4/2015,5/10/2015,2,2698.00
Bowflex Max Trainer,Online Video,CAM45400 DOVHULUEVL1,Web,5/4/2015,5/10/2015,1,1499.00
Bowflex Max Trainer,Online Search,CAM45730 DOSG2ESL7,Web,5/4/2015,5/10/2015,1,1599.00
Bowflex Max Trainer,Online Search,CAM45732 DOSBIESL7,Web,5/4/2015,5/10/2015,1,1599.00
Bowflex Max Trainer,Online Display,CAM45910 DODADCEDL3,Web,5/4/2015,5/10/2015,4,5396.00
Bowflex Max Trainer,Online Search,CAM47150 DOSG2ESL9,Web,5/4/2015,5/10/2015,4,5396.00
Bowflex Max Trainer,Online Search,CAM47151 DOSG2EML2,Web,5/4/2015,5/10/2015,1,999.00
Bowflex Max Trainer,Online Display,CAM47251 DODCTOEDL2,Web,5/4/2015,5/10/2015,2,2598.00
Bowflex Max Trainer,Electronic - UnSourced,CAM43991 SAWWEBTC_BMT,Call Center Internal,5/11/2015,5/11/2015,1,1599.00
Bowflex Max Trainer,Electronic - Short Form,CAM44215 SAWDSEESF14A,Call Center Internal,5/11/2015,5/11/2015,1,.00
Bowflex Max Trainer,Online Search,CAM44223 SAWDOSBIE,Call Center Internal,5/11/2015,5/11/2015,3,3697.00
Bowflex Max Trainer,Online Search,CAM44230 SAWDOSG2E,Call Center Internal,5/11/2015,5/11/2015,5,7695.00
Bowflex Max Trainer,Electronic - UnSourced,CAM44236 SAWMAX,Call Center Internal,5/11/2015,5/11/2015,10,14060.00
Bowflex Max Trainer,Electronic - UnSourced,CAM44626 1800BOWFLEX_BMT,Call Center Internal,5/11/2015,5/11/2015,4,5596.00
Bowflex Max Trainer,Online Search,CAM45009 dosg2eml1,Call Center Internal,5/11/2015,5/11/2015,2,1948.00
Bowflex Max Trainer,Online Shopping,CAM45043 SAWDOFG2E,Call Center Internal,5/11/2015,5/11/2015,2,3247.00
Bowflex Max Trainer,Un-Sourced,CAM45327 1800MAXTRAINER,Call Center Internal,5/11/2015,5/11/2015,14,20386.00
Bowflex Max Trainer,Online Display,CAM47239 SAWDODCTOE,Call Center Internal,5/11/2015,5/11/2015,1,1499.00
Bowflex Max Trainer,Online Search,CAM44230 SAWDOSG2E,Third Party Call Center - Evolve,5/11/2015,5/11/2015,1,1599.00
Bowflex Max Trainer,Electronic - Short Form,CAM44172 dseesf14a,Web,5/11/2015,5/11/2015,1,1749.00
Bowflex Max Trainer,Online Search,CAM44429 dosbiesl1,Web,5/11/2015,5/11/2015,4,5796.00
Bowflex Max Trainer,Electronic - UnSourced,CAM44433 dege1sitemx,Web,5/11/2015,5/11/2015,12,16563.95
Bowflex Max Trainer,Online Search,CAM44435 dosg2egl1mx,Web,5/11/2015,5/11/2015,3,4297.00
Bowflex Max Trainer,Online Search,CAM44497 dosg2esl1,Web,5/11/2015,5/11/2015,12,16888.00
Bowflex Max Trainer,Online Search,CAM44520 dosbiegl1mx,Web,5/11/2015,5/11/2015,3,3697.00
Bowflex Max Trainer,Online Search,CAM44543 dosbiesl3,Web,5/11/2015,5/11/2015,1,1099.00
Bowflex Max Trainer,Online Shopping,CAM44887 dofg2efeed1,Web,5/11/2015,5/11/2015,22,32777.99
Bowflex Max Trainer,Online Search,CAM44952 dosbieml1,Web,5/11/2015,5/11/2015,3,4546.00
Bowflex Max Trainer,Online Search,CAM45009 dosg2eml1,Web,5/11/2015,5/11/2015,2,3098.00
Bowflex Max Trainer,Electronic - Short Form,CAM45388 DSEESF14F,Web,5/11/2015,5/11/2015,1,1499.00
Bowflex Max Trainer,Online Search,CAM45731 DOSBIESL6,Web,5/11/2015,5/11/2015,1,999.00
Bowflex Max Trainer,Electronic - Short Form,CAM45798 DSEESF14H,Web,5/11/2015,5/11/2015,1,1499.00
Bowflex Max Trainer,Online Search,CAM47150 DOSG2ESL9,Web,5/11/2015,5/11/2015,1,1599.00
Bowflex Max Trainer,Online Search,CAM47152 DOSBIESL8,Web,5/11/2015,5/11/2015,1,1099.00
Bowflex Max Trainer,Online Search,CAM44230 SAWDOSG2E,Call Center Internal,5/11/2015,5/12/2015,1,1599.00
Bowflex Max Trainer,Electronic - UnSourced,CAM44236 SAWMAX,Call Center Internal,5/11/2015,5/12/2015,2,2598.00
Bowflex Max Trainer,Online Search,CAM44429 dosbiesl1,Call Center Internal,5/11/2015,5/12/2015,1,1099.00
Bowflex Max Trainer,Electronic - UnSourced,CAM44626 1800BOWFLEX_BMT,Call Center Internal,5/11/2015,5/12/2015,6,9394.00
Bowflex Max Trainer,Online Shopping,CAM44887 dofg2efeed1,Call Center Internal,5/11/2015,5/12/2015,1,1499.00
Bowflex Max Trainer,Online Shopping,CAM45043 SAWDOFG2E,Call Center Internal,5/11/2015,5/12/2015,1,1599.00
Bowflex Max Trainer,Un-Sourced,CAM45327 1800MAXTRAINER,Call Center Internal,5/11/2015,5/12/2015,14,18011.95
Bowflex Max Trainer,Electronic - Short Form,CAM44213 dseesf14b,Web,5/11/2015,5/12/2015,1,1499.00
Bowflex Max Trainer,Online Search,CAM44429 dosbiesl1,Web,5/11/2015,5/12/2015,4,5696.00
Bowflex Max Trainer,Electronic - UnSourced,CAM44433 dege1sitemx,Web,5/11/2015,5/12/2015,11,15989.00
Bowflex Max Trainer,Online Search,CAM44435 dosg2egl1mx,Web,5/11/2015,5/12/2015,4,5396.00
Bowflex Max Trainer,Online Search,CAM44497 dosg2esl1,Web,5/11/2015,5/12/2015,5,7545.00
Bowflex Max Trainer,Online Search,CAM44520 dosbiegl1mx,Web,5/11/2015,5/12/2015,1,1599.00
Bowflex Max Trainer,Online Shopping,CAM44887 dofg2efeed1,Web,5/11/2015,5/12/2015,15,22435.00
Bowflex Max Trainer,Online Search,CAM45009 dosg2eml1,Web,5/11/2015,5/12/2015,2,2698.00
Bowflex Max Trainer,Online Search,CAM45729 DOSG2ESL6,Web,5/11/2015,5/12/2015,1,999.00
Bowflex Max Trainer,Online Search,CAM45730 DOSG2ESL7,Web,5/11/2015,5/12/2015,1,1599.00
Bowflex Max Trainer,Online Search,CAM45732 DOSBIESL7,Web,5/11/2015,5/12/2015,1,1599.00
Bowflex Max Trainer,Online Display,CAM45736 DODRFEDL3,Web,5/11/2015,5/12/2015,1,1099.00
Bowflex Max Trainer,Online Search,CAM47150 DOSG2ESL9,Web,5/11/2015,5/12/2015,1,1599.00
Bowflex Max Trainer,Online Search,CAM47151 DOSG2EML2,Web,5/11/2015,5/12/2015,1,1599.00
Bowflex Max Trainer,Online Search,CAM47152 DOSBIESL8,Web,5/11/2015,5/12/2015,1,1599.00
Bowflex Max Trainer,Online Display,CAM47251 DODCTOEDL2,Web,5/11/2015,5/12/2015,3,4297.00
Bowflex Max Trainer,Online Video,CAM47606 DOVHULUEVL5,Web,5/11/2015,5/12/2015,1,1099.00
Bowflex Max Trainer,Online Search,CAM44223 SAWDOSBIE,Call Center Internal,5/11/2015,5/13/2015,1,1499.00
Bowflex Max Trainer,Online Search,CAM44230 SAWDOSG2E,Call Center Internal,5/11/2015,5/13/2015,4,5746.00
Bowflex Max Trainer,Electronic - UnSourced,CAM44236 SAWMAX,Call Center Internal,5/11/2015,5/13/2015,3,3222.95
Bowflex Max Trainer,Electronic - UnSourced,CAM44433 dege1sitemx,Call Center Internal,5/11/2015,5/13/2015,1,1499.00
Bowflex Max Trainer,Online Search,CAM44435 dosg2egl1mx,Call Center Internal,5/11/2015,5/13/2015,2,1848.00
Bowflex Max Trainer,Electronic - UnSourced,CAM44626 1800BOWFLEX_BMT,Call Center Internal,5/11/2015,5/13/2015,8,10792.00
Bowflex Max Trainer,Un-Sourced,CAM45327 1800MAXTRAINER,Call Center Internal,5/11/2015,5/13/2015,6,8384.00
Bowflex Max Trainer,Online Video,CAM45400 DOVHULUEVL1,Call Center Internal,5/11/2015,5/13/2015,1,1449.00
Bowflex Max Trainer,Electronic - Short Form,CAM44172 dseesf14a,Web,5/11/2015,5/13/2015,1,1749.00
Bowflex Max Trainer,Electronic - Short Form,CAM44187 dseesf14c,Web,5/11/2015,5/13/2015,1,1499.00
Bowflex Max Trainer,Electronic - Short Form,CAM44191 dseesf14d,Web,5/11/2015,5/13/2015,1,1499.00
Bowflex Max Trainer,Online Search,CAM44429 dosbiesl1,Web,5/11/2015,5/13/2015,7,10593.00
Bowflex Max Trainer,Electronic - UnSourced,CAM44433 dege1sitemx,Web,5/11/2015,5/13/2015,11,15339.00
Bowflex Max Trainer,Online Search,CAM44435 dosg2egl1mx,Web,5/11/2015,5/13/2015,6,9894.00
Bowflex Max Trainer,Online Search,CAM44497 dosg2esl1,Web,5/11/2015,5/13/2015,5,6895.00
Bowflex Max Trainer,Online Search,CAM44520 dosbiegl1mx,Web,5/11/2015,5/13/2015,3,4197.00
Bowflex Max Trainer,Online Shopping,CAM44887 dofg2efeed1,Web,5/11/2015,5/13/2015,4,6196.00
Bowflex Max Trainer,Online Search,CAM45009 dosg2eml1,Web,5/11/2015,5/13/2015,3,4210.72
Bowflex Max Trainer,Online Search,CAM45729 DOSG2ESL6,Web,5/11/2015,5/13/2015,1,1099.00
Bowflex Max Trainer,Online Search,CAM45730 DOSG2ESL7,Web,5/11/2015,5/13/2015,2,3198.00
Bowflex Max Trainer,Online Display,CAM46539 DODRFEDL4,Web,5/11/2015,5/13/2015,1,1599.00
Bowflex Max Trainer,Online Search,CAM47150 DOSG2ESL9,Web,5/11/2015,5/13/2015,3,4797.00
Bowflex Max Trainer,Online Search,CAM47151 DOSG2EML2,Web,5/11/2015,5/13/2015,1,1099.00
Bowflex Max Trainer,Online Search,CAM47152 DOSBIESL8,Web,5/11/2015,5/13/2015,1,1599.00
Bowflex Max Trainer,Online Display,CAM47251 DODCTOEDL2,Web,5/11/2015,5/13/2015,4,5396.00
Bowflex Max Trainer,Online Search,CAM44223 SAWDOSBIE,Call Center Internal,5/11/2015,5/14/2015,1,1499.00
Bowflex Max Trainer,Online Search,CAM44230 SAWDOSG2E,Call Center Internal,5/11/2015,5/14/2015,2,2698.00
Bowflex Max Trainer,Electronic - UnSourced,CAM44236 SAWMAX,Call Center Internal,5/11/2015,5/14/2015,2,3098.00
Bowflex Max Trainer,Electronic - UnSourced,CAM44626 1800BOWFLEX_BMT,Call Center Internal,5/11/2015,5/14/2015,5,7145.00
Bowflex Max Trainer,Online Shopping,CAM45043 SAWDOFG2E,Call Center Internal,5/11/2015,5/14/2015,1,1599.00
Bowflex Max Trainer,Un-Sourced,CAM45327 1800MAXTRAINER,Call Center Internal,5/11/2015,5/14/2015,7,9893.00
Bowflex Max Trainer,Electronic - Short Form,CAM44191 dseesf14d,Web,5/11/2015,5/14/2015,1,1599.00
Bowflex Max Trainer,Online Search,CAM44429 dosbiesl1,Web,5/11/2015,5/14/2015,9,10765.95
Bowflex Max Trainer,Electronic - UnSourced,CAM44433 dege1sitemx,Web,5/11/2015,5/14/2015,12,17851.73
Bowflex Max Trainer,Online Search,CAM44435 dosg2egl1mx,Web,5/11/2015,5/14/2015,4,6296.00
Bowflex Max Trainer,Online Search,CAM44497 dosg2esl1,Web,5/11/2015,5/14/2015,7,10143.00
Bowflex Max Trainer,Online Search,CAM44520 dosbiegl1mx,Web,5/11/2015,5/14/2015,4,5696.00
Bowflex Max Trainer,Online Shopping,CAM44887 dofg2efeed1,Web,5/11/2015,5/14/2015,11,15739.00
Bowflex Max Trainer,Online Search,CAM45009 dosg2eml1,Web,5/11/2015,5/14/2015,3,4447.00
Bowflex Max Trainer,Online Search,CAM45731 DOSBIESL6,Web,5/11/2015,5/14/2015,1,1099.00
Bowflex Max Trainer,Electronic - Short Form,CAM45798 DSEESF14H,Web,5/11/2015,5/14/2015,1,1499.00
Bowflex Max Trainer,Online Display,CAM47251 DODCTOEDL2,Web,5/11/2015,5/14/2015,2,3098.00
Bowflex Max Trainer,Online Video,CAM47606 DOVHULUEVL5,Web,5/11/2015,5/14/2015,1,1599.00
Bowflex Max Trainer,Online Search,CAM44223 SAWDOSBIE,Call Center Internal,5/11/2015,5/15/2015,3,4597.00
Bowflex Max Trainer,Online Search,CAM44230 SAWDOSG2E,Call Center Internal,5/11/2015,5/15/2015,3,4697.00
Bowflex Max Trainer,Electronic - UnSourced,CAM44236 SAWMAX,Call Center Internal,5/11/2015,5/15/2015,9,15891.00
Bowflex Max Trainer,Online Search,CAM44435 dosg2egl1mx,Call Center Internal,5/11/2015,5/15/2015,1,1599.00
Bowflex Max Trainer,Online Search,CAM44497 dosg2esl1,Call Center Internal,5/11/2015,5/15/2015,1,1599.00
Bowflex Max Trainer,Electronic - UnSourced,CAM44626 1800BOWFLEX_BMT,Call Center Internal,5/11/2015,5/15/2015,10,13990.00
Bowflex Max Trainer,Online Shopping,CAM45043 SAWDOFG2E,Call Center Internal,5/11/2015,5/15/2015,5,6895.00
Bowflex Max Trainer,Un-Sourced,CAM45327 1800MAXTRAINER,Call Center Internal,5/11/2015,5/15/2015,2,3098.00
Bowflex Max Trainer,Electronic - Short Form,CAM45798 DSEESF14H,Call Center Internal,5/11/2015,5/15/2015,1,1099.00
Bowflex Max Trainer,Short Form,CAM47191 DTVSN60*HAMF*TIC,Call Center Internal,5/11/2015,5/15/2015,1,1599.00
Bowflex Max Trainer,Short Form,CAM47195 SPKEN120HAMBYTIC,Call Center Internal,5/11/2015,5/15/2015,1,1499.00
Bowflex Max Trainer,Short Form,CAM47291 DISMN60*HAMF*TIC,Call Center Internal,5/11/2015,5/15/2015,1,1499.00
Bowflex Max Trainer,Online Search,CAM44230 SAWDOSG2E,Third Party Call Center - Evolve,5/11/2015,5/15/2015,2,2998.00
Bowflex Max Trainer,Electronic - UnSourced,CAM44236 SAWMAX,Third Party Call Center - Evolve,5/11/2015,5/15/2015,1,1499.00
Bowflex Max Trainer,Electronic - Short Form,CAM44172 dseesf14a,Web,5/11/2015,5/15/2015,3,4746.00
Bowflex Max Trainer,Online Search,CAM44429 dosbiesl1,Web,5/11/2015,5/15/2015,10,12750.95
Bowflex Max Trainer,Electronic - UnSourced,CAM44433 dege1sitemx,Web,5/11/2015,5/15/2015,15,22585.00
Bowflex Max Trainer,Online Search,CAM44435 dosg2egl1mx,Web,5/11/2015,5/15/2015,7,9843.00
Bowflex Max Trainer,Online Search,CAM44497 dosg2esl1,Web,5/11/2015,5/15/2015,5,7795.00
Bowflex Max Trainer,Online Search,CAM44520 dosbiegl1mx,Web,5/11/2015,5/15/2015,3,4197.00
